Seed, CaseStudy, MCTSimulations, Auctions,HourAhead,ZI,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,ZIP,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,SPOT,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,MCTSX,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,varMCTSAgent10000,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,,
14,1,5000,"	168",10,ZI,307014.61,-6454762.62,-21.02,0,0,0,-2407548.13,-6454762.62,-8862310.75,91.37,ZIP,315935.47,-6514619.95,-20.62,0,0,0,-1682848.57,-6514619.95,-8197468.52,94.03,SPOT,300520.75,-6232631.27,-20.74,0,0,0,-2956573.7,-6232631.27,-9189204.97,89.44,MCTSX,373393.76,-7722310.24,-20.68,6835.14,143044.24,20.93,-4159682.07,-7579265.99,-11738948.07,111.13,varMCTSAgent10000,371589.39,-7629657.52,-20.53,4480,76694.96,17.12,-4303259.74,-7552962.56,-11856222.3,110.59,Mean Clearing Price,22.13725804
15,1,5000,"	168",10,ZI,302632.13,-6388402.74,-21.11,0,0,0,-2776227.02,-6388402.74,-9164629.77,90.07,ZIP,312503.83,-6433187.93,-20.59,0,0,0,-1966221.48,-6433187.93,-8399409.41,93.01,SPOT,301933.46,-6259866.58,-20.73,0,0,0,-2853862.34,-6259866.58,-9113728.92,89.86,MCTSX,373544.63,-7613876.36,-20.38,5347.3,108359.38,20.26,-4005462.79,-7505516.98,-11510979.77,111.17,varMCTSAgent10000,372600.63,-7656583.74,-20.55,3875.43,70923.94,18.3,-3972565.87,-7585659.79,-11558225.66,110.89,Mean Clearing Price,21.93150952
16,1,5000,"	168",10,ZI,304576.1,-6447830.94,-21.17,0,0,0,-2615286.33,-6447830.94,-9063117.27,90.65,ZIP,320166.87,-6585578.17,-20.57,0,0,0,-1345325.6,-6585578.17,-7930903.77,95.29,SPOT,300603.58,-6235853.18,-20.74,0,0,0,-2987878.26,-6235853.18,-9223731.44,89.47,MCTSX,368183.15,-7599414.91,-20.64,7863.7,134098.89,17.05,-4516925.71,-7465316.02,-11982241.73,109.58,varMCTSAgent10000,370845.62,-7620842.56,-20.55,2200,38429.63,17.47,-3892164.03,-7582412.93,-11474576.95,110.37,Mean Clearing Price,22.28784642
17,1,5000,"	168",10,ZI,304512.41,-6389441.74,-20.98,0,0,0,-2674384.33,-6389441.74,-9063826.08,90.63,ZIP,311695.14,-6448701.79,-20.69,0,0,0,-2031389.32,-6448701.79,-8480091.11,92.77,SPOT,300603.87,-6287857.48,-20.92,0,0,0,-2982735.45,-6287857.48,-9270592.93,89.47,MCTSX,374858.08,-7675861.59,-20.48,5480,123163.09,22.48,-3734712.23,-7552698.5,-11287410.72,111.56,varMCTSAgent10000,368863.08,-7567397.78,-20.52,2840.94,51272.07,18.05,-3815217.6,-7516125.71,-11331343.31,109.78,Mean Clearing Price,21.94453072
18,1,5000,"	168",10,ZI,301197.84,-6379604.31,-21.18,0,0,0,-2932759.17,-6379604.31,-9312363.48,89.64,ZIP,311783.95,-6394120.98,-20.51,0,0,0,-2023158.61,-6394120.98,-8417279.59,92.79,SPOT,306060.34,-6335971.43,-20.7,0,0,0,-2519217.39,-6335971.43,-8855188.81,91.09,MCTSX,375008.5,-7698436.46,-20.53,5406.13,92356.38,17.08,-4353712.45,-7606080.08,-11959792.54,111.61,varMCTSAgent10000,374729.1,-7708734.32,-20.57,5640,122431.02,21.71,-4359291.88,-7586303.3,-11945595.17,111.53,Mean Clearing Price,22.05509887
19,1,5000,"	168",10,ZI,307576.41,-6426407.76,-20.89,0,0,0,-2375129.9,-6426407.76,-8801537.66,91.54,ZIP,312630.88,-6438645.08,-20.6,0,0,0,-1955504.41,-6438645.08,-8394149.49,93.04,SPOT,301403.67,-6264012.55,-20.78,0,0,0,-2899085.72,-6264012.55,-9163098.27,89.7,MCTSX,368675.28,-7602091.96,-20.62,4560,72474.18,15.89,-3958343.42,-7529617.78,-11487961.2,109.72,varMCTSAgent10000,372967.63,-7677349.46,-20.58,6360,137178.51,21.57,-4139718.26,-7540170.95,-11679889.21,111,Mean Clearing Price,22.05567986
20,1,5000,"	168",10,ZI,300789.11,-6337813.27,-21.07,0,0,0,-2962858.5,-6337813.27,-9300671.77,89.52,ZIP,316413.51,-6472491.64,-20.46,0,0,0,-1651089.67,-6472491.64,-8123581.31,94.17,SPOT,302142.34,-6249673.13,-20.68,0,0,0,-2868245.83,-6249673.13,-9117918.96,89.92,MCTSX,370837.03,-7665320.17,-20.67,6672.6,118586.26,17.77,-4098646.8,-7546733.9,-11645380.7,110.37,varMCTSAgent10000,376463.88,-7709012.51,-20.48,5280,92550.03,17.53,-3816851.9,-7616462.49,-11433314.39,112.04,Mean Clearing Price,22.10457072
21,1,5000,"	168",10,ZI,305013.32,-6441818.97,-21.12,0,0,0,-2585300.49,-6441818.97,-9027119.46,90.78,ZIP,308911.2,-6395734.37,-20.7,0,0,0,-2261149.16,-6395734.37,-8656883.53,91.94,SPOT,301938.74,-6287824.65,-20.82,0,0,0,-2838934.09,-6287824.65,-9126758.74,89.86,MCTSX,372797.62,-7623104.98,-20.45,3815.17,87773.86,23.01,-4006731.05,-7535331.12,-11542062.17,110.95,varMCTSAgent10000,373261.81,-7680369.99,-20.58,5200,86831.36,16.7,-4049032.16,-7593538.63,-11642570.79,111.09,Mean Clearing Price,21.94020279
22,1,5000,"	168",10,ZI,310652.63,-6522057.91,-20.99,0,0,0,-2151121.71,-6522057.91,-8673179.62,92.46,ZIP,315035.27,-6454546.13,-20.49,0,0,0,-1764954.84,-6454546.13,-8219500.97,93.76,SPOT,297793.14,-6201510.42,-20.82,0,0,0,-3221631.18,-6201510.42,-9423141.6,88.63,MCTSX,369257.54,-7584768.13,-20.54,3920,74440.12,18.99,-3911400.44,-7510328.02,-11421728.46,109.9,varMCTSAgent10000,372288.81,-7682318.59,-20.64,7055.96,135945.42,19.27,-4183741.92,-7546373.17,-11730115.09,110.8,Mean Clearing Price,22.10364413
23,1,5000,"	168",10,ZI,307289.94,-6466671.2,-21.04,0,0,0,-2421173.79,-6466671.2,-8887844.99,91.46,ZIP,312092.38,-6436555.73,-20.62,0,0,0,-1997216.23,-6436555.73,-8433771.96,92.88,SPOT,300034.25,-6220909.44,-20.73,0,0,0,-3001773.38,-6220909.44,-9222682.82,89.3,MCTSX,368704.46,-7572837.73,-20.54,4360,82790.7,18.99,-3785571.2,-7490047.04,-11275618.23,109.73,varMCTSAgent10000,373572.72,-7712366.66,-20.64,5400,100968.11,18.7,-4062126.26,-7611398.55,-11673524.8,111.18,Mean Clearing Price,22.11197561
24,1,5000,"	168",10,ZI,302041.38,-6410636.43,-21.22,0,0,0,-2848597.64,-6410636.43,-9259234.06,89.89,ZIP,308746.85,-6381293.78,-20.67,0,0,0,-2295467.08,-6381293.78,-8676760.86,91.89,SPOT,301296.93,-6269747.86,-20.81,0,0,0,-2904341.48,-6269747.86,-9174089.34,89.67,MCTSX,375780.95,-7702400.81,-20.5,5340,102845.61,19.26,-3736490.34,-7599555.2,-11336045.54,111.84,varMCTSAgent10000,377273,-7692424.47,-20.39,3120,56538.85,18.12,-3914435.35,-7635885.62,-11550320.97,112.28,Mean Clearing Price,21.9811899
25,1,5000,"	168",10,ZI,311276.06,-6511737.09,-20.92,0,0,0,-2090655.16,-6511737.09,-8602392.26,92.64,ZIP,306977.25,-6386684.54,-20.81,0,0,0,-2433979.65,-6386684.54,-8820664.19,91.36,SPOT,301004.81,-6237133.9,-20.72,0,0,0,-2950635.51,-6237133.9,-9187769.41,89.58,MCTSX,369966.55,-7566813.28,-20.45,4813.05,76643.56,15.92,-3888706.59,-7490169.72,-11378876.31,110.11,varMCTSAgent10000,375708.31,-7739035.82,-20.6,5756.82,119816.55,20.81,-4007909.23,-7619219.28,-11627128.51,111.82,Mean Clearing Price,22.0436498
26,1,5000,"	168",10,ZI,307794.17,-6464500.59,-21,0,0,0,-2375311.53,-6464500.59,-8839812.12,91.61,ZIP,315173.87,-6449486.86,-20.46,0,0,0,-1736594.52,-6449486.86,-8186081.38,93.8,SPOT,300006.72,-6245998.52,-20.82,0,0,0,-3007658.87,-6245998.52,-9253657.39,89.29,MCTSX,370329.1,-7630873.7,-20.61,6560,137072.54,20.9,-4007870.54,-7493801.17,-11501671.71,110.22,varMCTSAgent10000,374512.82,-7675156.55,-20.49,6897.62,141569.34,20.52,-3680717.48,-7533587.21,-11214304.69,111.46,Mean Clearing Price,22.05849591
27,1,5000,"	168",10,ZI,306308.78,-6486685.15,-21.18,0,0,0,-2492964.81,-6486685.15,-8979649.97,91.16,ZIP,313375.8,-6367548.02,-20.32,0,0,0,-1923273.36,-6367548.02,-8290821.38,93.27,SPOT,301683.79,-6281032.8,-20.82,0,0,0,-2905585.78,-6281032.8,-9186618.58,89.79,MCTSX,370199.86,-7613796.39,-20.57,4640,75877.63,16.35,-4019146.27,-7537918.77,-11557065.04,110.18,varMCTSAgent10000,371118.6,-7636926.19,-20.58,4008.92,75483.28,18.83,-3923397.9,-7561442.91,-11484840.81,110.45,Mean Clearing Price,22.08631297
28,1,5000,"	168",10,ZI,308652.27,-6531285.62,-21.16,0,0,0,-2304843.17,-6531285.62,-8836128.79,91.86,ZIP,313227.39,-6430159.88,-20.53,0,0,0,-1891519.55,-6430159.88,-8321679.43,93.22,SPOT,298538.77,-6234961.87,-20.88,0,0,0,-3131867.01,-6234961.87,-9366828.88,88.85,MCTSX,375041.74,-7701712.85,-20.54,6798.05,141298.31,20.79,-3801868.69,-7560414.54,-11362283.24,111.62,varMCTSAgent10000,371539.22,-7656753.21,-20.61,4320,89554.58,20.73,-4312813.53,-7567198.63,-11880012.17,110.58,Mean Clearing Price,22.19621711
29,1,5000,"	168",10,ZI,300186.63,-6374611.35,-21.24,0,0,0,-2980205.74,-6374611.35,-9354817.09,89.34,ZIP,309779.68,-6402878.14,-20.67,0,0,0,-2217952.57,-6402878.14,-8620830.71,92.2,SPOT,304086.64,-6305126.45,-20.73,0,0,0,-2664844.56,-6305126.45,-8969971.01,90.5,MCTSX,372687.79,-7610217.12,-20.42,2680,57313.64,21.39,-3612347.12,-7552903.49,-11165250.61,110.92,varMCTSAgent10000,374491.74,-7662000.05,-20.46,4280,92720.64,21.66,-3691874.31,-7569279.4,-11261153.72,111.46,Mean Clearing Price,21.85466541
30,1,5000,"	168",10,ZI,306479.82,-6439606.14,-21.01,0,0,0,-2449781.63,-6439606.14,-8889387.76,91.21,ZIP,312987.29,-6402156.9,-20.46,0,0,0,-1897613.28,-6402156.9,-8299770.18,93.15,SPOT,303560.42,-6312205.5,-20.79,0,0,0,-2694212.24,-6312205.5,-9006417.74,90.35,MCTSX,373999.83,-7717741.04,-20.64,5445.18,97275.76,17.86,-3916313.34,-7620465.29,-11536778.63,111.31,varMCTSAgent10000,368116.88,-7585074.74,-20.61,4320,95791.91,22.17,-4121171.52,-7489282.83,-11610454.34,109.56,Mean Clearing Price,22.22888284
Seed, CaseStudy, MCTSimulations, Auctions,HourAhead,ZI,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,ZIP,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,SPOT,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,MCTSX,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,varMCTSAgent10000,Vol_Buy,Tot_Buy,UnitBuy,Vol_Sell,Tot_Sell,UnitSell,Penalty,Profit,Net,Percentage,,
1,1,10000,"	168",10,ZI,313858.91,-6557061.07,-20.89,0,0,0,-1855795.92,-6557061.07,-8412856.99,93.41,ZIP,310252.74,-6399674.81,-20.63,0,0,0,-2174130.61,-6399674.81,-8573805.42,92.34,SPOT,297516.1,-6181968.29,-20.78,0,0,0,-3235089.11,-6181968.29,-9417057.4,88.55,MCTSX,372928.07,-7724683.65,-20.71,5944.28,119317.5,20.07,-3887535.08,-7605366.15,-11492901.23,110.99,varMCTSAgent10000,372746.62,-7652889.47,-20.53,7518.04,182759.11,24.31,-3893534.67,-7470130.36,-11363665.03,110.94,Mean Clearing Price,22.27777522
2,1,10000,"	168",10,ZI,310001.42,-6434907.97,-20.76,0,0,0,-2194962.24,-6434907.97,-8629870.21,92.26,ZIP,308053.3,-6456483.96,-20.96,0,0,0,-2346184.63,-6456483.96,-8802668.59,91.68,SPOT,298252.38,-6199427.69,-20.79,0,0,0,-3164778.59,-6199427.69,-9364206.28,88.77,MCTSX,375219.64,-7713994.53,-20.56,4680,111168.76,23.75,-3771266.4,-7602825.77,-11374092.17,111.67,varMCTSAgent10000,377448.93,-7756765.15,-20.55,7280,135802.38,18.65,-4243189.99,-7620962.77,-11864152.76,112.34,Mean Clearing Price,22.13268224
3,1,10000,"	168",10,ZI,304236.35,-6409792.32,-21.07,0,0,0,-2668751.84,-6409792.32,-9078544.15,90.55,ZIP,309604.83,-6362954.97,-20.55,0,0,0,-2256942.94,-6362954.97,-8619897.9,92.14,SPOT,303056.36,-6272712.97,-20.7,0,0,0,-2799079.57,-6272712.97,-9071792.55,90.2,MCTSX,372441.64,-7582898.69,-20.36,2391.7,47319.86,19.79,-3923242.34,-7535578.82,-11458821.17,110.85,varMCTSAgent10000,372961.06,-7669461.79,-20.56,4290,78339.83,18.26,-4078034.56,-7591121.96,-11669156.52,111,Mean Clearing Price,21.88044591
4,1,10000,"	168",10,ZI,306458.03,-6414538.69,-20.93,0,0,0,-2476168.41,-6414538.69,-8890707.09,91.21,ZIP,313420.88,-6439999.34,-20.55,0,0,0,-1883720.84,-6439999.34,-8323720.18,93.28,SPOT,303257.74,-6275472,-20.69,0,0,0,-2748729.84,-6275472,-9024201.84,90.26,MCTSX,374428.59,-7686252.11,-20.53,4440,76187.65,17.16,-3973936.29,-7610064.46,-11584000.75,111.44,varMCTSAgent10000,370577.06,-7694642.9,-20.76,7378.71,151182.11,20.49,-4760518.11,-7543460.8,-12303978.91,110.29,Mean Clearing Price,22.05369722
5,1,10000,"	168",10,ZI,301669.95,-6420152.88,-21.28,0,0,0,-2888877.49,-6420152.88,-9309030.37,89.78,ZIP,310099.19,-6313773.87,-20.36,0,0,0,-2161821.25,-6313773.87,-8475595.12,92.29,SPOT,305173.38,-6312167.86,-20.68,0,0,0,-2585833.83,-6312167.86,-8898001.7,90.83,MCTSX,366238.99,-7593045.21,-20.73,4901.66,102784.4,20.97,-4099237.74,-7490260.81,-11589498.55,109,varMCTSAgent10000,379449.33,-7711199.51,-20.32,5880,145768.7,24.79,-3684232.57,-7565430.81,-11249663.38,112.93,Mean Clearing Price,21.828512
6,1,10000,"	168",10,ZI,315769.54,-6592734.81,-20.88,0,0,0,-1703861.4,-6592734.81,-8296596.2,93.98,ZIP,303650.05,-6358554.64,-20.94,0,0,0,-2727849.63,-6358554.64,-9086404.27,90.37,SPOT,303425.63,-6291939.86,-20.74,0,0,0,-2739746.67,-6291939.86,-9031686.53,90.31,MCTSX,368669.65,-7584526.27,-20.57,5946.2,114009.35,19.17,-4577164.56,-7470516.92,-12047681.48,109.72,varMCTSAgent10000,374620.42,-7661984.65,-20.45,5294.47,111266.26,21.02,-4045940.99,-7550718.39,-11596659.38,111.49,Mean Clearing Price,21.86890295
7,1,10000,"	168",10,ZI,305278.8,-6416404.4,-21.02,0,0,0,-2620390.35,-6416404.4,-9036794.76,90.86,ZIP,305471.08,-6325969.32,-20.71,0,0,0,-2586662.05,-6325969.32,-8912631.37,90.91,SPOT,305917.52,-6293032.49,-20.57,0,0,0,-2540833.16,-6293032.49,-8833865.65,91.05,MCTSX,373055.78,-7683210.83,-20.6,5487.21,116406.32,21.21,-4354946.73,-7566804.51,-11921751.24,111.03,varMCTSAgent10000,375614.88,-7710971.3,-20.53,5153.58,113522.95,22.03,-3749503.71,-7597448.35,-11346952.05,111.79,Mean Clearing Price,21.9387499
8,1,10000,"	168",10,ZI,304976.45,-6427004.58,-21.07,0,0,0,-2591610.87,-6427004.58,-9018615.45,90.77,ZIP,316766.58,-6512602.85,-20.56,0,0,0,-1617177.56,-6512602.85,-8129780.41,94.28,SPOT,298215.96,-6227595.61,-20.88,0,0,0,-3168262.12,-6227595.61,-9395857.73,88.75,MCTSX,372535.54,-7645325.76,-20.52,5880,106532.78,18.12,-4027614.67,-7538792.98,-11566407.65,110.87,varMCTSAgent10000,373531.57,-7650624.01,-20.48,5680,135009.42,23.77,-3951955.46,-7515614.59,-11467570.05,111.17,Mean Clearing Price,22.16375443
9,1,10000,"	168",10,ZI,311134.81,-6561412.28,-21.09,0,0,0,-2088810.02,-6561412.28,-8650222.3,92.6,ZIP,311288.84,-6402208.91,-20.57,0,0,0,-2080333.68,-6402208.91,-8482542.59,92.65,SPOT,300977.8,-6257965.42,-20.79,0,0,0,-2925143.02,-6257965.42,-9183108.44,89.58,MCTSX,370465.07,-7587832.9,-20.48,5328.75,108040.53,20.28,-4004052.07,-7479792.36,-11483844.43,110.26,varMCTSAgent10000,369332.29,-7545524.77,-20.43,2720,44124.76,16.22,-4218543.01,-7501400.01,-11719943.01,109.92,Mean Clearing Price,22.254609
10,1,10000,"	168",10,ZI,312694.84,-6485460.45,-20.74,0,0,0,-1964504.18,-6485460.45,-8449964.64,93.06,ZIP,299064.52,-6239759.89,-20.86,0,0,0,-3075207.39,-6239759.89,-9314967.29,89.01,SPOT,303966.01,-6324714,-20.81,0,0,0,-2693885.49,-6324714,-9018599.49,90.47,MCTSX,375372.56,-7708254.99,-20.53,6832.99,126117.25,18.46,-4183108.37,-7582137.74,-11765246.11,111.72,varMCTSAgent10000,377488.87,-7688627.73,-20.37,6087.36,121477.12,19.96,-4098846.85,-7567150.61,-11665997.46,112.35,Mean Clearing Price,21.97190461
11,1,10000,"	168",10,ZI,309653.45,-6506850.79,-21.01,0,0,0,-2236352.28,-6506850.79,-8743203.07,92.16,ZIP,313924.81,-6458230.38,-20.57,0,0,0,-1856774.44,-6458230.38,-8315004.82,93.43,SPOT,298158.26,-6167310.09,-20.68,0,0,0,-3177109.53,-6167310.09,-9344419.62,88.74,MCTSX,376494.47,-7689527.98,-20.42,6284.25,116074.98,18.47,-4056917.54,-7573453,-11630370.54,112.05,varMCTSAgent10000,368654.06,-7655952.07,-20.77,6316.97,113628.19,17.99,-4092941.84,-7542323.88,-11635265.72,109.72,Mean Clearing Price,22.27233237
12,1,10000,"	168",10,ZI,307432.58,-6490723.68,-21.11,0,0,0,-2374378.96,-6490723.68,-8865102.63,91.5,ZIP,309378.49,-6361154.63,-20.56,0,0,0,-2199386.31,-6361154.63,-8560540.94,92.08,SPOT,298862.65,-6261530.01,-20.95,0,0,0,-3097540.82,-6261530.01,-9359070.83,88.95,MCTSX,377791.74,-7679321.69,-20.33,6048,138185.02,22.85,-3900116.17,-7541136.67,-11441252.84,112.44,varMCTSAgent10000,371998.37,-7666087.79,-20.61,5151.78,111482.13,21.64,-4135060.25,-7554605.66,-11689665.91,110.71,Mean Clearing Price,22.01210863
13,1,10000,"	168",10,ZI,299038.54,-6432133.63,-21.51,0,0,0,-3073604.05,-6432133.63,-9505737.68,89,ZIP,320084.09,-6526185.93,-20.39,0,0,0,-1327630.42,-6526185.93,-7853816.35,95.26,SPOT,302877.06,-6272541.4,-20.71,0,0,0,-2766991.75,-6272541.4,-9039533.15,90.14,MCTSX,374356.04,-7610489.85,-20.33,8440,161878.89,19.18,-4036469.92,-7448610.96,-11485080.87,111.42,varMCTSAgent10000,374431.17,-7734276.14,-20.66,7280.28,126918.24,17.43,-4206801.57,-7607357.9,-11814159.47,111.44,Mean Clearing Price,22.39414347
14,1,10000,"	168",10,ZI,306272.6,-6460557.75,-21.09,0,0,0,-2468550.72,-6460557.75,-8929108.47,91.15,ZIP,311029.51,-6407777.95,-20.6,0,0,0,-2077744.49,-6407777.95,-8485522.43,92.57,SPOT,301874.22,-6276510.32,-20.79,0,0,0,-2849575.38,-6276510.32,-9126085.7,89.84,MCTSX,371883.56,-7634578.83,-20.53,4157.57,78443.47,18.87,-4178483.91,-7556135.36,-11734619.27,110.68,varMCTSAgent10000,373895.05,-7722799.66,-20.65,5771.96,104059.94,18.03,-4008633.83,-7618739.72,-11627373.55,111.28,Mean Clearing Price,22.09957633
15,1,10000,"	168",10,ZI,311900.17,-6612398.18,-21.2,0,0,0,-2015600.43,-6612398.18,-8627998.61,92.83,ZIP,306326.19,-6314351.81,-20.61,0,0,0,-2478583.86,-6314351.81,-8792935.67,91.17,SPOT,301000.07,-6260485.75,-20.8,0,0,0,-2931905.43,-6260485.75,-9192391.18,89.58,MCTSX,374882,-7675405.84,-20.47,3940,92332.5,23.43,-3774206.92,-7583073.34,-11357280.26,111.57,varMCTSAgent10000,368588.5,-7602417.46,-20.63,4880,93504.47,19.16,-4094084.62,-7508912.99,-11602997.61,109.7,Mean Clearing Price,22.01382959
16,1,10000,"	168",10,ZI,307857.63,-6402628.11,-20.8,0,0,0,-2342080.39,-6402628.11,-8744708.5,91.62,ZIP,308864.92,-6401421.44,-20.73,0,0,0,-2313783.54,-6401421.44,-8715204.98,91.92,SPOT,302150.11,-6292383.47,-20.83,0,0,0,-2853605.19,-6292383.47,-9145988.66,89.93,MCTSX,371863.64,-7646658.31,-20.56,4680,105547.87,22.55,-3861031.69,-7541110.44,-11402142.13,110.67,varMCTSAgent10000,371190.26,-7614996.18,-20.52,3214.7,60970.61,18.97,-3806368.96,-7554025.57,-11360394.53,110.47,Mean Clearing Price,22.04976201
17,1,10000,"	168",10,ZI,307391,-6415260.41,-20.87,0,0,0,-2390032.07,-6415260.41,-8805292.48,91.49,ZIP,305835.61,-6374587.09,-20.84,0,0,0,-2543167.49,-6374587.09,-8917754.59,91.02,SPOT,303392.45,-6292774.58,-20.74,0,0,0,-2759370.06,-6292774.58,-9052144.64,90.3,MCTSX,373054.05,-7587978.4,-20.34,4288,82232.22,19.18,-4102824.75,-7505746.18,-11608570.93,111.03,varMCTSAgent10000,377717.9,-7749086.83,-20.52,6800,140041.01,20.59,-4140604.58,-7609045.82,-11749650.41,112.42,Mean Clearing Price,21.9587709
18,1,10000,"	168",10,ZI,300457.94,-6365357.41,-21.19,0,0,0,-2966753.36,-6365357.41,-9332110.77,89.42,ZIP,307629.71,-6341300.4,-20.61,0,0,0,-2398478.49,-6341300.4,-8739778.89,91.56,SPOT,302468.51,-6306791.06,-20.85,0,0,0,-2812331.51,-6306791.06,-9119122.57,90.02,MCTSX,373381.9,-7699472.07,-20.62,5320,107327.6,20.17,-4116552.89,-7592144.47,-11708697.35,111.13,varMCTSAgent10000,378152.03,-7696991.96,-20.35,3200,63768.39,19.93,-3866604.42,-7633223.57,-11499827.99,112.55,Mean Clearing Price,21.96424847
19,1,10000,"	168",10,ZI,309226.56,-6427909.19,-20.79,0,0,0,-2252244.31,-6427909.19,-8680153.5,92.03,ZIP,317241.23,-6482454.91,-20.43,0,0,0,-1578156.96,-6482454.91,-8060611.88,94.42,SPOT,299017.07,-6275865.12,-20.99,0,0,0,-3102197.21,-6275865.12,-9378062.33,88.99,MCTSX,366307.9,-7654280.42,-20.9,6217.12,128018.34,20.59,-4276611.75,-7526262.08,-11802873.83,109.02,varMCTSAgent10000,373153.08,-7638830.11,-20.47,4135.68,74565.64,18.03,-3796921.85,-7564264.46,-11361186.31,111.06,Mean Clearing Price,22.33609162
20,1,10000,"	168",10,ZI,295739.72,-6347114.32,-21.46,0,0,0,-3408608.95,-6347114.32,-9755723.27,88.02,ZIP,321367.29,-6526025.97,-20.31,0,0,0,-1243888.67,-6526025.97,-7769914.64,95.65,SPOT,298026.23,-6200347.23,-20.8,0,0,0,-3202612.82,-6200347.23,-9402960.04,88.7,MCTSX,379239.6,-7760344.38,-20.46,5600,115122.49,20.56,-3907751.73,-7645221.89,-11552973.62,112.87,varMCTSAgent10000,370151.03,-7625174.14,-20.6,3760,83390.44,22.18,-3829274.3,-7541783.71,-11371058,110.16,Mean Clearing Price,21.98756558
21,1,10000,"	168",10,ZI,309941.39,-6490132.2,-20.94,0,0,0,-2164697.6,-6490132.2,-8654829.8,92.24,ZIP,315602.07,-6435164.54,-20.39,0,0,0,-1714651.04,-6435164.54,-8149815.58,93.93,SPOT,302550.57,-6291335.67,-20.79,0,0,0,-2795838.45,-6291335.67,-9087174.12,90.04,MCTSX,368910.79,-7641947.89,-20.71,4690.18,82535.28,17.6,-4083042.52,-7559412.61,-11642455.13,109.79,varMCTSAgent10000,367807.52,-7617997.09,-20.71,3395.95,62645.94,18.45,-4108394.5,-7555351.15,-11663745.65,109.47,Mean Clearing Price,22.35143653
22,1,10000,"	168",10,ZI,313309.44,-6511142.35,-20.78,0,0,0,-1910699.87,-6511142.35,-8421842.21,93.25,ZIP,313274.46,-6486190.81,-20.7,0,0,0,-1900095.74,-6486190.81,-8386286.55,93.24,SPOT,299088.3,-6217346.58,-20.79,0,0,0,-3111920.5,-6217346.58,-9329267.08,89.01,MCTSX,370156.53,-7678918.65,-20.75,7760,133712.07,17.23,-4474403.5,-7545206.58,-12019610.08,110.17,varMCTSAgent10000,371604.67,-7621223.09,-20.51,4318.22,98585.27,22.83,-4014825.44,-7522637.82,-11537463.26,110.6,Mean Clearing Price,22.18160782
23,1,10000,"	168",10,ZI,312881.25,-6528467.43,-20.87,0,0,0,-1913505.26,-6528467.43,-8441972.69,93.12,ZIP,307206.6,-6383750.45,-20.78,0,0,0,-2404134.3,-6383750.45,-8787884.75,91.43,SPOT,301309.35,-6254941.27,-20.76,0,0,0,-2900920.77,-6254941.27,-9155862.04,89.68,MCTSX,371779.7,-7607591.97,-20.46,3680,83840.53,22.78,-3886119.91,-7523751.44,-11409871.35,110.65,varMCTSAgent10000,374644.17,-7714937.72,-20.59,9495.61,177742.42,18.72,-4244768.6,-7537195.3,-11781963.9,111.5,Mean Clearing Price,21.89925794
24,1,10000,"	168",10,ZI,304064.67,-6461069.31,-21.25,0,0,0,-2657632.33,-6461069.31,-9118701.64,90.5,ZIP,315384.76,-6473726.88,-20.53,0,0,0,-1742247.82,-6473726.88,-8215974.7,93.86,SPOT,298905.93,-6216086.76,-20.8,0,0,0,-3110360.97,-6216086.76,-9326447.73,88.96,MCTSX,371078.63,-7624566.75,-20.55,3234.48,60942.51,18.84,-3912443.37,-7563624.24,-11476067.61,110.44,varMCTSAgent10000,373205.23,-7630268.72,-20.45,4143.71,77235.58,18.64,-3921145.42,-7553033.14,-11474178.56,111.07,Mean Clearing Price,22.17101962
25,1,10000,"	168",10,ZI,298622.48,-6257601.28,-20.95,0,0,0,-3131719.14,-6257601.28,-9389320.42,88.88,ZIP,312723.87,-6473755.08,-20.7,0,0,0,-1963864.2,-6473755.08,-8437619.28,93.07,SPOT,305481,-6292031.13,-20.6,0,0,0,-2578176.88,-6292031.13,-8870208.01,90.92,MCTSX,367925.02,-7527268.27,-20.46,1868.54,32338.48,17.31,-3802765.11,-7494929.79,-11297694.9,109.5,varMCTSAgent10000,374337.4,-7706502.13,-20.59,3835,81816.72,21.33,-4018672.33,-7624685.41,-11643357.74,111.41,Mean Clearing Price,21.94779689
